B;102;3582558;10;20110801 02:11;;;;ROAD NO.1;RENWICK;2575;800;M;20100701;20110622;210000;R2;V;VACANT LAND;;LGA;;0;AG326857;
B;102;3582560;11;20110801 02:11;;;;ROAD NO.1;RENWICK;2575;720;M;20110420;20110623;205000;R2;V;VACANT LAND;;LGA;;0;AG358551;
B;102;3582559;6;20110829 02:36;;;;ROAD NO.1;RENWICK;2575;880;M;20110607;20110623;220000;R2;V;VACANT LAND;;LGA;;0;AG434494;
B;102;3604853;5;20111205 02:48;;;17;DE LAURET ST;RENWICK;2575;640;M;20111005;20111107;210000;R2;V;VACANT LAND;;LGA;;0;AG641607;
B;102;3604854;6;20111205 02:48;;;15;DE LAURET ST;RENWICK;2575;640;M;20111006;20111027;210000;R2;V;VACANT LAND;;LGA;;0;AG603850;
B;102;3592453;1;20111212 01:49;;;;BONG BONG RD;RENWICK;2575;2013;M;20110929;20111110;330000;R5;V;VACANT LAND;;LQA;;0;AG620803;
B;102;3604852;2;20111212 01:49;;;19;DE LAURET ST;RENWICK;2575;640;M;20111005;20111026;210000;R2;V;VACANT LAND;;LGA;;0;AG648513;
B;102;3604860;3;20111212 01:49;;;3;DE LAURET ST;RENWICK;2575;796;M;20111007;20111028;230000;R2;V;VACANT LAND;;LGA;;0;AG654946;
B;102;3604873;2;20111219 02:00;;;28;DE LAURET ST;RENWICK;2575;796.4;M;20111111;20111202;235000;R2;V;VACANT LAND;;LGA;;0;AG671288;
B;102;3604856;5;20111226 02:16;;;11;DE LAURET ST;RENWICK;2575;744;M;20111104;20111201;222500;R2;V;VACANT LAND;;LGA;;0;AG672171;
B;102;3582555;7;20110711 04:39;;;;ROAD NO.1;RENWICK;2575;802.5;M;20101221;20110623;215000;;V;VACANT LAND;;;;0;AG323993;
B;102;3582556;8;20110711 04:39;;;;ROAD NO.1;RENWICK;2575;720;M;20101221;20110623;205000;;V;VACANT LAND;;;;0;AG323984;
B;102;3582557;9;20110711 04:39;;;;ROAD NO.1;RENWICK;2575;720;M;20101221;20110623;205000;;V;VACANT LAND;;;;0;AG323971;
B;102;3582561;2;20110718 07:22;;;;ROAD NO.1;RENWICK;2575;800;M;20100713;20110624;210000;R2;V;VACANT LAND;;LGA;;0;AG335455;
B;102;3604857;8;20111107 01:46;;;9;DE LAURET ST;RENWICK;2575;1035;M;20111005;20111026;250000;R2;V;VACANT LAND;;LGA;;0;AG587586;
B;102;3608448;9;20111107 01:46;;;;BOLD ST;RENWICK;2575;2345;M;20110929;20111005;165000;;V;VACANT LAND;;;;0;AG544338;
B;102;3604847;6;20111114 02:39;;;10;CUPITT ST;RENWICK;2575;640.8;M;20111007;20111028;210000;R2;V;VACANT LAND;;LGA;;0;AG592799;
B;102;3604855;7;20111114 02:39;;;13;DE LAURET ST;RENWICK;2575;720;M;20111005;20111026;220000;R2;V;VACANT LAND;;LGA;;0;AG590436;
B;102;3604859;8;20111114 02:39;;;5;DE LAURET ST;RENWICK;2575;796;M;20111006;20111027;230000;R2;V;VACANT LAND;;LGA;;0;AG600674;
B;102;3604848;5;20111121 04:50;;;12;CUPITT ST;RENWICK;2575;640;M;20111017;20111107;210000;R2;V;VACANT LAND;;LGA;;0;AG612277;
B;102;3604845;5;20111128 01:39;;;6;CUPITT ST;RENWICK;2575;1118;M;20111010;20111031;255000;R2;V;VACANT LAND;;LGA;;0;AG629749;
B;102;3592452;1;20110905 03:29;;;;BONG BONG RD;RENWICK;2575;2000;M;20101130;20110822;330000;R5;V;VACANT LAND;;LQA;;0;AG457348;
B;102;3582562;3;20110905 03:29;;;;ROAD NO.1;RENWICK;2575;720;M;20101123;20110729;205000;R2;V;VACANT LAND;;LGA;;0;AG448327;
B;102;3582563;4;20110905 03:29;;;;ROAD NO.1;RENWICK;2575;856;M;20101123;20110729;215000;R2;V;VACANT LAND;;LGA;;0;AG448328;
B;102;3604850;2;20120416 01:22;;;16;CUPITT ST;RENWICK;2575;640;M;20120113;20120306;210000;R2;V;VACANT LAND;;LGA;;0;AG887921;
B;102;3582543;5;20120430 02:01;;;63;RENWICK DR;RENWICK;2575;910.4;M;20120402;20120413;235000;R2;V;VACANT LAND;;LGA;;0;AG930122;
B;102;3604879;4;20120806 01:15;;;25;BOLD ST;RENWICK;2575;716.5;M;20120629;20120720;225000;R2;V;VACANT LAND;;LGA;;0;AH137004;
B;102;3582537;5;20120820 01:30;;;75;RENWICK DR;RENWICK;2575;800;M;20120626;20120726;225000;R2;V;VACANT LAND;;RLA;;0;AH160111;
B;102;3604889;3;20121203 01:33;;;5;BOLD ST;RENWICK;2575;720;M;20120920;20121019;235000;R2;V;VACANT LAND;;RLA;;0;AH339878;
B;102;3637425;8;20121203 01:33;;;;RENWICK DR;RENWICK;2575;1000;M;20120928;20121022;280000;R2;V;VACANT LAND;;RLA;;0;AH372108;
B;102;3637440;9;20121203 01:33;;;;CUPITT ST;RENWICK;2575;2000;M;20120629;20121031;350000;R2;V;VACANT LAND;;RLA;;0;AH373893;
B;102;3582549;7;20121217 01:40;;;41;RENWICK DR;RENWICK;2575;784.2;M;20121023;20121122;220000;R2;V;VACANT LAND;;RLA;;0;AH402434;
B;102;3665081;12;20121217 01:41;;;;DE LAURET ST;RENWICK;2575;355;M;20121106;20121128;145000;R3;V;VACANT LAND;;LBA;;0;AH409476;
B;102;3637406;13;20121217 01:41;;;;RENWICK DR;RENWICK;2575;557.5;M;20121026;20121116;190000;R2;V;VACANT LAND;;RLA;;0;AH382448;
B;102;3637426;12;20121224 01:50;;;;RENWICK DR;RENWICK;2575;1000;M;20120925;20121116;270000;R2;V;VACANT LAND;;RLA;;0;AH423324;
B;102;3604844;6;20120206 02:03;;;4;CUPITT ST;RENWICK;2575;1012;M;20111209;20120118;250000;R2;V;VACANT LAND;;LGA;;0;AG764774;
B;102;3604858;7;20120206 02:03;;;7;DE LAURET ST;RENWICK;2575;1033;M;20111216;20120116;250000;R2;V;VACANT LAND;;LGA;;0;AG753670;
B;102;3604866;8;20120206 02:03;;;14;DE LAURET ST;RENWICK;2575;1199;M;20111122;20120120;265000;R2;V;VACANT LAND;;LGA;;0;AG763664;
B;102;3604872;9;20120206 02:03;;;26;DE LAURET ST;RENWICK;2575;720;M;20111121;20111212;225000;R2;V;VACANT LAND;;LGA;;0;AG761697;
B;102;3582534;5;20120213 02:19;;;81;RENWICK DR;RENWICK;2575;2028;M;20111219;20120118;330000;R2;V;VACANT LAND;;LGA;;0;AG767466;
B;102;3604849;6;20120213 02:19;;;14;CUPITT ST;RENWICK;2575;640;M;20111209;20120116;210000;R2;V;VACANT LAND;;LGA;;0;AG768291;
B;102;3604861;11;20120220 02:52;;;4;DE LAURET ST;RENWICK;2575;804;M;20111214;20120127;240000;R2;V;VACANT LAND;;LGA;;0;AG798122;
B;102;3604867;12;20120220 02:52;;;16;DE LAURET ST;RENWICK;2575;732.4;M;20111222;20120118;225000;R2;V;VACANT LAND;;LGA;;0;AG774603;
B;102;3604865;10;20120227 01:46;;;12;DE LAURET ST;RENWICK;2575;1171;M;20120110;20120210;265000;R2;V;VACANT LAND;;LGA;;0;AG820755;
B;102;3604851;3;20120102 01:37;;;21;DE LAURET ST;RENWICK;2575;640;M;20111117;20111208;210000;R2;V;VACANT LAND;;LGA;;0;AG691252;
B;102;3604864;4;20120102 01:37;;;10;DE LAURET ST;RENWICK;2575;831.1;M;20111117;20111207;240000;R2;V;VACANT LAND;;LGA;;0;AG694890;
B;102;3604868;5;20120102 01:37;;;18;DE LAURET ST;RENWICK;2575;640;M;20111115;20111206;210000;R2;V;VACANT LAND;;LGA;;0;AG698060;
B;102;3604871;6;20120102 01:37;;;24;DE LAURET ST;RENWICK;2575;800;M;20111125;20111216;240000;R2;R;RESIDENCE;;LGA;;0;AG702956;
B;102;3604863;6;20120109 03:05;;;8;DE LAURET ST;RENWICK;2575;723.6;M;20111129;20111220;225000;R2;V;VACANT LAND;;LGA;;0;AG711139;
B;102;3604870;7;20120109 03:05;;;22;DE LAURET ST;RENWICK;2575;720;M;20111202;20111221;225000;R2;V;VACANT LAND;;LGA;;0;AG712159;
B;102;3604862;5;20120116 02:13;;;6;DE LAURET ST;RENWICK;2575;723.6;M;20111125;20111216;225000;R2;V;VACANT LAND;;LGA;;0;AG714831;
B;102;3604869;6;20120130 05:25;;;20;DE LAURET ST;RENWICK;2575;800;M;20111130;20111221;240000;R2;V;VACANT LAND;;LGA;;0;AG743012;
B;102;3604888;4;20120702 01:27;;;7;BOLD ST;RENWICK;2575;640;M;20120516;20120607;217500;R2;V;VACANT LAND;;LGA;;0;AH49060;
B;102;3582540;8;20120709 01:42;;;69;RENWICK DR;RENWICK;2575;800;M;20120604;20120625;225000;R2;V;VACANT LAND;;LGA;;0;AH78103;
B;102;3604881;9;20120709 01:42;;;21;BOLD ST;RENWICK;2575;716.5;M;20120528;20120626;230000;R2;V;VACANT LAND;;LGA;;0;AH79552;
B;102;3604890;3;20120723 01:22;;;3;BOLD ST;RENWICK;2575;640;M;20120607;20120628;215000;R2;V;VACANT LAND;;LGA;;0;AH93111;
B;102;3604874;5;20120730 01:18;;;35;BOLD ST;RENWICK;2575;792.5;M;20120619;20120710;235000;R2;V;VACANT LAND;;LGA;;0;AH118355;
B;102;3604887;6;20120730 01:18;;;9;BOLD ST;RENWICK;2575;720;M;20120622;20120713;235000;R2;V;VACANT LAND;;LGA;;0;AH119718;
B;102;3604875;9;20120604 01:32;;;33;BOLD ST;RENWICK;2575;716.5;M;20120411;20120516;225000;R2;V;VACANT LAND;;LGA;;0;AH987;
B;102;3604886;10;20120604 01:32;;;11;BOLD ST;RENWICK;2575;640;M;20120426;20120517;217500;R2;V;VACANT LAND;;LGA;;0;AH1804;
B;102;3604885;5;20120611 01:37;;;13;BOLD ST;RENWICK;2575;720;M;20120405;20120503;235000;R2;V;VACANT LAND;;LGA;;0;AG989995;
B;102;3604846;2;20120326 01:54;;;8;CUPITT ST;RENWICK;2575;1131;M;20111221;20120308;255000;R2;V;VACANT LAND;;LGA;;0;AG867695;
B;102;3604877;5;20120507 01:54;;;29;BOLD ST;RENWICK;2575;716.5;M;20120328;20120418;225000;R2;V;VACANT LAND;;LGA;;0;AG944090;
B;102;3604876;6;20120514 02:42;;;31;BOLD ST;RENWICK;2575;636.8;M;20120403;20120424;210000;R2;V;VACANT LAND;;LGA;;0;AG955678;
B;102;3604880;7;20120514 02:42;;;23;BOLD ST;RENWICK;2575;796;M;20120326;20120430;240000;R2;V;VACANT LAND;;LGA;;0;AG962331;
B;102;3604882;8;20120514 02:42;;;19;BOLD ST;RENWICK;2575;716.5;M;20120405;20120501;235000;R2;V;VACANT LAND;;LGA;;0;AG962522;
B;102;3604883;9;20120514 02:42;;;17;BOLD ST;RENWICK;2575;940.2;M;20120330;20120420;255000;R2;V;VACANT LAND;;LGA;;0;AG956352;
B;102;3604884;10;20120514 02:42;;;15;BOLD ST;RENWICK;2575;974.7;M;20120328;20120420;255000;R2;V;VACANT LAND;;LGA;;0;AG957384;
B;102;3637428;11;20121112 01:25;;;;RENWICK DR;RENWICK;2575;1000;M;20120924;20121015;280000;R2;V;VACANT LAND;;RLA;;0;AH343555;
B;102;3637394;4;20121015 01:23;;;;RENWICK DR;RENWICK;2575;557.5;M;20120814;20120911;190000;R2;V;VACANT LAND;;RLA;;0;AH276758;
B;102;3637389;1;20121029 01:26;;;;LANGLEY AVE;RENWICK;2575;563.2;M;20120905;20120926;172500;R2;V;VACANT LAND;;RLA;;0;AH304757;
B;102;3604878;2;20120903 09:14;;;27;BOLD ST;RENWICK;2575;636.8;M;20120627;20120816;210000;R2;V;VACANT LAND;;RLA;;0;AH186632;
